,title,text
246,battery-life_netbook_1005ha.txt.data,"Has a very long battery life, runs videos and multimedia smoothly without issues, fast loading, very usable keyboard, stylish sleek design, decent pricing for what you get"
247,battery-life_netbook_1005ha.txt.data,The ~10 hour battery life is great .
248,battery-life_netbook_1005ha.txt.data,"Since I have bluetooth and wi, fi on most of the time I actually get about 6~7 hours of battery life ."
249,battery-life_netbook_1005ha.txt.data,"The battery power is long lasting, and it serves me well throughout the day ."
250,battery-life_netbook_1005ha.txt.data,"1 light weight, 2 long battery life, and 3 reasonable performance ."
251,battery-life_netbook_1005ha.txt.data,"Although 1008HA is lighter and thinner, I felt that 1005HA is a better choice for me because of its removable, long battery life and easy RAM access ."
252,battery-life_netbook_1005ha.txt.data,"When you start it up for the first time, leave it plugged in ONLY as long as it takes for the battery to charge to full ."
253,battery-life_netbook_1005ha.txt.data,"At this point, it is normal for the adapter to become very, very hot while charging all the way from low battery ."
254,battery-life_netbook_1005ha.txt.data,"If you follow these instructions for several battery cycles, you should find that the charger eventually stops overheating ."
255,battery-life_netbook_1005ha.txt.data,And over 9 hours of battery life !
256,battery-life_netbook_1005ha.txt.data,It has the best battery life out of all the netbooks currently available .
257,battery-life_netbook_1005ha.txt.data,"You have to physically shut, down, unplug, plus remove the battery ,  then restart ."
258,battery-life_netbook_1005ha.txt.data,"If the ratio of battery, life to cost is important to you ,  this is a decent netbook, except for the inevitable charger failure ."
259,battery-life_netbook_1005ha.txt.data,Battery life advertised at 10 .
260,battery-life_netbook_1005ha.txt.data,"5 Hour Battery Life to anyone who was looking to make a netbook purchase  Asus seems to have gotten a poor reputation based on their customer service and the faulty power cords they've been sending out, but the netbook itself is a gem ."
261,battery-life_netbook_1005ha.txt.data,I love this netbook so far I have not been able to run out of battery 10 .
262,battery-life_netbook_1005ha.txt.data,"5 hour battery life is not true ,  if your doing anything other then nothing you will usualy get like 6, 7 hour battery"
263,battery-life_netbook_1005ha.txt.data,"Battery performance couldn't be more nice, as well as performance ."
264,battery-life_netbook_1005ha.txt.data,"It boots up quickly, especially after getting rid of the extra asus software that auto, boots at startup, its battery life is phenomenal, the screen is clear and easy to read, the keyboard is comfortable to type on and feels natural ."
265,battery-life_netbook_1005ha.txt.data,"Unboxed the netbook, put in the battery, charged it up, everything was great ."
266,battery-life_netbook_1005ha.txt.data,"The battery life lasted me about a good 6, 7 hours of e, mail, internet, some MS office work, and watched a video or 2 from streaming Netflix ."
267,battery-life_netbook_1005ha.txt.data,"Only problem was when I went to recharge my battery for the SECOND TIME EVER OWNING THIS NETBOOK, the power adapter wasn't working ."
268,battery-life_netbook_1005ha.txt.data,"I bought this netbook and the AC adapter worked fine, but the battery wouldn't charge at all ."
269,battery-life_netbook_1005ha.txt.data,"So I exchanged the bad netbook for a new one, but the new one is just like the first  the battery will not charge at all ."
270,battery-life_netbook_1005ha.txt.data,I read the reviews before I first bought this netbook and was aware that there was an issue with the battery .
271,battery-life_netbook_1005ha.txt.data,"Extra long battery life ,  pretty accurate specs given"
272,battery-life_netbook_1005ha.txt.data,5 Hour Battery Life was the one that caught my eye .
273,battery-life_netbook_1005ha.txt.data,"Obviously ,  the battery drained out within hours ."
274,battery-life_netbook_1005ha.txt.data,Battery life is longer than I had expected obviously 10 .
275,battery-life_netbook_1005ha.txt.data,"And even better, has a built in webcam, an impeccable battery life, a great touch pad and exceptionally ergonomic design ."
276,battery-life_netbook_1005ha.txt.data,Battery life around 6 hours playing games or DVIX videos which in my book is simply awesome !
277,battery-life_netbook_1005ha.txt.data,Love the LED backlight concept which saves battery life and you don't have to worry about the flourescent bulbs fading after a few years   .
278,battery-life_netbook_1005ha.txt.data,Now I keep battery topped off or charge when not in use and no longer seems to be a problem .
279,battery-life_netbook_1005ha.txt.data,This netbook has plenty of power for my needs and the battery life is great .
280,battery-life_netbook_1005ha.txt.data,"Been very pleased with performance and battery life, however power supply went out after 60 days ."
281,battery-life_netbook_1005ha.txt.data,"0 out of 5 stars Initially battery problems , ,  however now it works, December 22, 2009"
282,battery-life_netbook_1005ha.txt.data,"In the mean time I let the battery go down completely  turned out the battery would not charge, even though Windows XP was reporting it was ."
283,battery-life_netbook_1005ha.txt.data,"when experiencing charging problems, let the battery go out completely ."
284,battery-life_netbook_1005ha.txt.data,"Noticed that the battery indicator started flashing orange, instead a steady orange ."
285,battery-life_netbook_1005ha.txt.data,"After 3 hrs the battery was fully charged, unplugged the netbook, started up Windows, and the battery indicator showed about 10 hours charge remaining ."
286,battery-life_netbook_1005ha.txt.data,The battery life is pretty good though the trackpad is annoying .
287,battery-life_netbook_1005ha.txt.data,what i loved is the battery  :
288,battery-life_netbook_1005ha.txt.data,The battery's longevity is amazing I get around
289,battery-life_netbook_1005ha.txt.data,"it is designed to be as small as possible, and the long, life battery on the back end makes it tipsy ."
290,battery-life_netbook_1005ha.txt.data,"Excellent battery life, small and light enough to drop in a handbag and forget it's there ."
291,battery-life_netbook_1005ha.txt.data,"I tug it around for all my personal stuff and it is light, easy to carry   and I really do get 10 hours plus use of the battery ."
292,battery-life_netbook_1005ha.txt.data,The battery on my netbook lasts almost 13 hours since I keep the LCD brightness relatively low .
293,battery-life_netbook_1005ha.txt.data,"It has the fastest processor currently available  , huge battery, life 10 ."
294,battery-life_netbook_1005ha.txt.data,I bought this although I already have a Sony Vaio for its light weight and long battery life .
295,battery-life_netbook_1005ha.txt.data,Indeed it runs as fast as advertised and battery life is excellent .
296,battery-life_netbook_1005ha.txt.data,The most impressive on this is the battery life :
297,battery-life_netbook_1005ha.txt.data,The battery life is incredible .
298,battery-life_netbook_1005ha.txt.data,"I spent a bit of time researching the various netbooks currently available and thought that the 1005HA, P had a nice mix of style, battery life, ergonomics, and performance   ."
299,battery-life_netbook_1005ha.txt.data,I have found the actual battery life to be around 8 hours   .
300,battery-life_netbook_1005ha.txt.data,The main selling point for this netbook is its amazing battery life .
301,battery-life_netbook_1005ha.txt.data,The battery doesn't add much bulk to the overall unit at all either .
302,battery-life_netbook_1005ha.txt.data,"For this extra amount, I was looking for the larger screen, the longer battery life and the keyboard ergonomics ."
303,battery-life_netbook_1005ha.txt.data,"I haven't put it to the test on how long it actually lasts, but I use it off and on all day and I've never had the battery go dead on me ."
304,battery-life_netbook_1005ha.txt.data,The long battery life is on and off .
305,battery-life_netbook_1005ha.txt.data,Sometimes it says that I have 70% battery life AND 3hrs :
306,battery-life_netbook_1005ha.txt.data,"Saying that, I don't have any battery saving settings set as I'm not too familiar with that and haven't had the need ."
307,battery-life_netbook_1005ha.txt.data,The sound wasn't all that great but hooking up some battery op speakers or headphones would be the way to go there .
308,battery-life_netbook_1005ha.txt.data,The battery life last almost 4 hours with contine use but I have the battery charger that charges in no time .
309,battery-life_netbook_1005ha.txt.data,I can easily get 8 hours on the battery life while running multiple programs and listening to music over the wireless internet .
310,battery-life_netbook_1005ha.txt.data,I have not tried running the battery out quickly or seeing if I can shut things down to get the full 10 .
311,battery-life_netbook_1005ha.txt.data,The image is nice and crisp and the longevity of the battery is a definite plus .
312,battery-life_netbook_1005ha.txt.data,The battery life has been amazing so far .
313,battery-life_netbook_1005ha.txt.data,Very lightweight and portable and the battery life is outstanding .
314,battery-life_netbook_1005ha.txt.data,I took this on a trip and the battery lasted about 6 hours   before showing it was at 53% .
315,battery-life_netbook_1005ha.txt.data,The computer is quite fast and the battery is amazing .
316,battery-life_netbook_1005ha.txt.data,"Much to my surprise I was shocked at how well it performed, especially the battery ."
317,battery-life_netbook_1005ha.txt.data,5 hour battery life is really helpful .
318,battery-life_netbook_1005ha.txt.data,5 hour battery life is great .
319,battery-life_netbook_1005ha.txt.data,"It looks good, is very sleek and stylish, very light and gives around 9, 10 hrs battery backup on 1 charge ."
320,battery-life_netbook_1005ha.txt.data,I am very pleased and would recommend it anyone that wants something very portable with great battery life .
321,battery-life_netbook_1005ha.txt.data,Battery life is great and it seems to charge fast as well .
322,battery-life_netbook_1005ha.txt.data,"On top of that, ASUS tech support reports that the brick is out of stock and will not be available for 2 weeks and my battery is completely dead ."
323,battery-life_netbook_1005ha.txt.data,As a backup I purchased a second battery .
324,battery-life_netbook_1005ha.txt.data,"Key features in my decision were b,g, & n wireless, built in bluetooth mouse capability, and the best in class battery life ."
325,battery-life_netbook_1005ha.txt.data,"I bought this to take notes in college classes, so battery life was very important to me and it did not disappoint ."
326,battery-life_netbook_1005ha.txt.data,"With the very first charge, I got nearly 10 hours of battery life ."
327,battery-life_netbook_1005ha.txt.data,The battery life is not its promised 10 .
328,battery-life_netbook_1005ha.txt.data,"0 out of 5 stars Good ergonomics, exceptional battery, performance meets expectations ."
329,battery-life_netbook_1005ha.txt.data,Pretty standard list of specs for a netbook with the addition of bluetooth and a very long battery life .
330,battery-life_netbook_1005ha.txt.data,The long battery life is awesome !
331,battery-life_netbook_1005ha.txt.data,"The battery is INFINITELY better, and I can easily squeeze 10 hours out of it if I need to ."
332,battery-life_netbook_1005ha.txt.data,"When I learned about the battery life, the memory, hard drive, processor, etc ."
333,price_amazon_kindle.txt.data,"If a case was included, as with the Kindle 1, that would have been reflected in a higher price ."
334,price_amazon_kindle.txt.data,"lower overall price, with nice leather cover ."
335,price_amazon_kindle.txt.data,"If you have the first Kindle and are deciding whether to upgrade, do it now while you can still get a good price for your old Kindle on Amazon's Marketplace, craigslist, wherever ."
336,price_amazon_kindle.txt.data,"Before purchasing, I was obsessed with the reviews and predictions I found online and reading about some of the critiques such as the thick border, the lack of touchscreen, lack of battery SD slot, lack of a back light, awkward difficult keyboard layout, minimally faster page flipping, and the super, high price ."
337,price_amazon_kindle.txt.data,"However, I think all the positives of the K2 greatly make it worth the price which I'll talk about below ."
338,price_amazon_kindle.txt.data,"We have all paid for our covers whether it's an  extra  cost or added in to the price of the e, reader ."
339,price_amazon_kindle.txt.data,Amazon is not charging full price to replace a broken or damaged Kindle .
340,price_amazon_kindle.txt.data,"I believe that what he said was that when the books were on the NYT Best Seller's list, they would be priced at $9 ."
341,price_amazon_kindle.txt.data,"When the book was no longer on that list, the price could change ."
342,price_amazon_kindle.txt.data,There are text books and other books that run in the hundreds of dollars price range .
343,price_amazon_kindle.txt.data,of course they won't be priced at $9 .
344,price_amazon_kindle.txt.data,The difference between the books I've purchased and the price of the Kindle is about $166 .
345,price_amazon_kindle.txt.data,"In addition, the prices for books are often more expensive , ,  particularly new releases ."
346,price_amazon_kindle.txt.data,"One last thing I was unaware of is how much free or nominally, priced content there is for the Kindle ."
347,price_amazon_kindle.txt.data,"Konrath are offering novels at prices ranging from $1 to $2 dollars, as a way to find new readers ."
348,price_amazon_kindle.txt.data,"00, so the price of Kindle effectively dropped to $349 ."
349,price_amazon_kindle.txt.data,Savings trump purchase price with Kindle's low book price advantages .
350,price_amazon_kindle.txt.data,"I would have been glad to have paid any price to have had a book reader that was easier to read for myself with 20 20 vision and especially for the low, vision reader ."
351,price_amazon_kindle.txt.data,I did see a few big price differences eg .
352,price_amazon_kindle.txt.data,The other drawback for some is the price .
353,price_amazon_kindle.txt.data,"Book prices are less than you will find in book stores and may be less than you will find on other e, book sites ."
354,price_amazon_kindle.txt.data,Is the K2 so much better than the K1 as to justify the price ?
355,price_amazon_kindle.txt.data,the BUT comes in and applies to the fact that the price for the downloads has been going up and up .
356,price_amazon_kindle.txt.data,"since the cost of the kindle is high anyway, the benefit, other than easy storage, was the reduced price of book downloads ."
357,price_amazon_kindle.txt.data,"The lack of such an obvious and necessary feature, especially considering the price of the device, really degrades its value and usability ."
358,price_amazon_kindle.txt.data,"I want you to know that ultimately, however, if I want a Kindle I will have to capitulate and accept Amazon's terms because Amazon has a monopoly over their own machine, and I will have to purchase one even at prices I believe are needlessly high for e, book readers ."
359,price_amazon_kindle.txt.data,And I know for sure that many print publishers will see this as an opportunity to provide attractively priced paper books as an alternative .
360,price_amazon_kindle.txt.data,At the steep price of this device we should get better quality components .
361,price_amazon_kindle.txt.data,"To have this continuous, high speed, wireless connectivity without the need for a physical computer to upload download onto is truly amazing and makes the price of the Kindle truly irrelevant ."
362,price_amazon_kindle.txt.data,"price  , and intuitive operation your parents and grandparents can operate this device, if you are fortunate enough to still have them !"
363,price_amazon_kindle.txt.data,"As a teacher, I really wanted this machine and have been waiting for the price to drop so that I could give myself the excuse to purchase it ."
364,price_amazon_kindle.txt.data,Disappointing given the prices .
365,price_amazon_kindle.txt.data,The price for new hardbacks on the Kindle is great too .
366,price_amazon_kindle.txt.data,"After reading the reviews and pondering the price all day, I took the plunge ."
367,price_amazon_kindle.txt.data,The ability to plug in headphones and play Miles Davis to drown out the screaming kid while you are reading at the doctors office is priceless .
368,price_amazon_kindle.txt.data,If you are searching for a REAL review on the Kindle 2 by someone that was waiting to receive it rather than complaining about price or other issues then here it is .
369,price_amazon_kindle.txt.data,"However, I will say, the selection of inexpensive books has been worth the purchase price of this item  especially for those that enjoy reading the classics or nationwide news, it has been a joy to purchase entire collections for a fraction of the cost of purchasing new or even used books ."
370,price_amazon_kindle.txt.data,"Those in college, with children or just have a love of reading will likely find the convenience and savings well worth the price ."
371,price_amazon_kindle.txt.data,I found many simply by doing a search on genre's of interest with price  low to high  as a default .
372,price_amazon_kindle.txt.data,"To justify the purchase price, those functions really need to be there ."
373,price_amazon_kindle.txt.data,"The price of these 'classic' titles is pretty hard to beat, too ."
374,price_amazon_kindle.txt.data,"I was a little miffed when i saw that they would now be charging for the Kindle cover, which was included in the price for the previous version ."
375,price_amazon_kindle.txt.data,"Mind you, it's the same size as the Kindle 1, and that of most book pages, but I for one dream of something larger without a larger price tag ."
376,price_amazon_kindle.txt.data,If I have to spend the full puirchase price on the K2 with a K1 still in hand I would have probably waited .
377,price_amazon_kindle.txt.data,"Although pricey, the real value of this purchase is that it got me to read again ."
378,price_amazon_kindle.txt.data,"But, as far as my reading experience with the kindle 2, I have downloaded so many books and all at a fraction of the original price ."
379,price_amazon_kindle.txt.data,I just hope that the price goes down .
380,price_amazon_kindle.txt.data,"Yes, it costs extra, but they lowered the price on the Kindle 2 so that buying the basic cover costs plus the purchase price of the device itself equals the cost of a Kindle 1 ."
381,price_amazon_kindle.txt.data,"But given my book storage issues and how much it would cost me to rent a bigger apartment here in the City, I didn't mind paying the current price ."
382,price_amazon_kindle.txt.data,"That may not be true for everyone, but, as I said, I'm sure the price will eventually come down ."
383,price_amazon_kindle.txt.data,"Some people may find this an inconvenience, but I think it is just a small price to pay for delayed convenience especially where I am located ."
384,price_amazon_kindle.txt.data,Books are retardedly pricey .
385,price_amazon_kindle.txt.data,Should have been priced at $250  .
386,price_amazon_kindle.txt.data,"Even if you want to , I think it is way too pricey ."
387,price_amazon_kindle.txt.data,The subscription prices and book prices are really good from what my wife tells me .
388,price_amazon_kindle.txt.data,"Though it would be nice if the cover was included in the K2 price, it is still worth buying ."
389,price_amazon_kindle.txt.data,"It is pricey but if you buy as many books as I do, it will pay for itself within a year due to the low cost of most books ."
390,price_amazon_kindle.txt.data,The price of the device itself is the only drawback but if your an avid reader like myself the reward far outways the price .
391,price_amazon_kindle.txt.data,"The price, tag is pretty hefty for most people, though I would counter that the value proposition makes up for it   ."
392,price_amazon_kindle.txt.data,I'm positive that future releases will bring the price point down .
393,price_amazon_kindle.txt.data,"2, Book Selection & price,  I made a list of 20 books ."
394,price_amazon_kindle.txt.data,"Of the 20, several were priced higher on B&N then amazon, significantly so, while 5 were not available on B&N at all ."
395,price_amazon_kindle.txt.data,"for the price of a few hundred used old, fashioned  paperbacks  and free your shelves for figurines or a nice bottle collection !"
396,price_amazon_kindle.txt.data,"When the original Kindle was released, I was intrigued, but never researched it due to the insanely high price tag ."
397,price_amazon_kindle.txt.data,It was obviously out of my price range .
398,price_amazon_kindle.txt.data,"One, for what you get it is over priced ."
399,price_amazon_kindle.txt.data,Last I would suggest for the price a protective cover should be included with the product .
400,price_amazon_kindle.txt.data,"The price, tag for this item is quite steep when you first look at it ."
401,price_amazon_kindle.txt.data,I checked the difference in price between the cheapest print available of the books and the Kindle Editions .
402,price_amazon_kindle.txt.data,"Turns out some of them were the same price, while others were much cheaper for the Kindle ."
403,price_amazon_kindle.txt.data,"she thought she wanted one, but was a bit daunted by the price and the question of how much she would actually use it ."
404,price_amazon_kindle.txt.data,I thought about buying an eBook reader for a few months and had thought i would go with the B&N Nook until i compared book prices between B&N and Amazon .
405,price_amazon_kindle.txt.data,Amazons book are priced significantly lower and easier to find in my opinion .
406,price_amazon_kindle.txt.data,"Ultimately, I end up paying full price and have for many years ."
407,price_amazon_kindle.txt.data,About a month ago after finishing in one weekend and realizing that I paid $28 for it I thought Kindle's cheaper prices and mobility would be great .
408,price_amazon_kindle.txt.data,I can download samples and buy books for $10 so I have a lot of things I would not buy if I had to pay full price .
409,price_amazon_kindle.txt.data,Books are priced in US$ for oversea consumers .
410,price_amazon_kindle.txt.data,"99, thus offsetting the high price of the Kindle ."
411,price_amazon_kindle.txt.data,"Perhaps the misunderstanding was mine, but I find myself once again buying books or borrowing from the Library because of inflated prices for the new releases ."
412,price_amazon_kindle.txt.data,If Amazon reduces their prices back to the $9 .
413,price_amazon_kindle.txt.data,"99 price and credits those who've paid more, I'll once again recommend Kindle ."
414,price_amazon_kindle.txt.data,"Another has a desire to obtain old books ,  we looked up Moby Dick and she was amazed that the price was only $1 ."
415,price_amazon_kindle.txt.data,"Most of the complaints about the Kindle price, b&w, no wifi, etc ."
416,price_amazon_kindle.txt.data,"As to price, I usually purchase books on a weekly basis ."
417,price_amazon_kindle.txt.data,"While the price of the Kindle 2 isn't inexpensive, adding up how much I spend in books and how much room they take up !"
418,price_amazon_kindle.txt.data,"I had been wanting a Kindle but had balked at getting one because of the price, but after our last move and packing up all of our books, and giving many away I was more open to the idea ."
419,price_amazon_kindle.txt.data,I was still hesitant after I saw the Kindle 2 because of price .
420,price_amazon_kindle.txt.data,"The ability to clip articles, make notes and save items for later is priceless ."
421,price_amazon_kindle.txt.data,Even the price doesn't bother me .
422,price_amazon_kindle.txt.data,"In addition, you can sort the Kindle books by price and find many more free books ."
423,price_amazon_kindle.txt.data,"Reading is something that I absolutely love, but I find it hard to wait several days for a book to be shipped to me or pay the outrageous prices at a bookstore ."
424,price_amazon_kindle.txt.data,I would love a case cover that's well made and doesn't cost a third the price of the device .
425,price_amazon_kindle.txt.data,I must say that I am shocked at how many of these  reviews  are one stars given by people complaining about the price but dont even own a Kindle !
426,price_amazon_kindle.txt.data,"There are many other ways such as mp3 players, portable DVD players, not to mention the radio to listen to while driving, that are almost fully paid for by the price for just one audio book ."
427,price_amazon_kindle.txt.data,I don't miss the pricetag of a printed book !
428,price_amazon_kindle.txt.data,"to buy the international version of the kindle 2, I have to admit, that this is a great device and for me worth the price ."
429,price_amazon_kindle.txt.data,"no waiting time for the paperback version, and getting the e, book version almost for the same price as the paperback version"
430,price_amazon_kindle.txt.data,4 Delivery and Prices for Austrian User
431,price_amazon_kindle.txt.data,"The average price of an up, to, date e, book for an Austrian user is about 13,79 USD, some you get for about 10,58 USB ."
432,price_amazon_kindle.txt.data,"Non, best seller book prices should be lower, just like some magazine subscriptions are ."
433,room_holiday_inn_london.txt.data,"We arrived at 23,30 hours and they could not recommend a restaurant so we decided to go to Tesco, with very limited choices but when you are hingry you do not careNext day they rang the bell at 8,00 hours to clean the room, not being very nice being waken up so earlyEvery day they gave us a candy bar and two bottlets of water whic is a very nice touch ."
434,room_holiday_inn_london.txt.data,"We had a room with two double beds which was surprisingly roomy, considering the small hotel rooms I have in previous trips to London ."
435,room_holiday_inn_london.txt.data,"The room was quiet, clean, the bed and pillows were comfortable, and the service was adequate ."
436,room_holiday_inn_london.txt.data,"We arrived about 11 am, room was ready ."
437,room_holiday_inn_london.txt.data,"Room was good size for Europe ,  clean throughout ."
438,room_holiday_inn_london.txt.data,The Concierge desk called our room to ask if we needed any information or assistance .
439,room_holiday_inn_london.txt.data,"Room was plenty big enough and clean and tidy, bed was comfordable ."
440,room_holiday_inn_london.txt.data,"First, we walked in and the restroom door was broken ."
441,room_holiday_inn_london.txt.data,Our room was typical holiday inn the bathroom could have done with updating but was spotless .
442,room_holiday_inn_london.txt.data,"Our rooms were not ready, we were promised rooms at a later time, etc ."
443,room_holiday_inn_london.txt.data,My room   was positively huge by European standards .
444,room_holiday_inn_london.txt.data,"The bed was perfectly comfortable, I had ample desk space for my work and my bathroom was much bigger than I expected ."
445,room_holiday_inn_london.txt.data,"My friends were given a two bed room which was considerably smaller but, like mine, was clean and stocked with the necessities ."
446,room_holiday_inn_london.txt.data,"Early check, in only allowed  smoking  room, but it was entirely acceptable, and only the hallway had faint smke odor ."
447,room_holiday_inn_london.txt.data,"Rooms in the hotel are very small, as is the double bed ."
448,room_holiday_inn_london.txt.data,The room was tired with peeling wallpaper although it was renovated recently .
449,room_holiday_inn_london.txt.data,It is common across Europe to have small rooms and this was small for a double .
450,room_holiday_inn_london.txt.data,"The public areas are fine if bland, the rooms comfortable if slightly cramped, the location good for tube and bus but just a little 'distant' ."
451,room_holiday_inn_london.txt.data,The rooms have an electric tea kettle and the tea and cream is provided .
452,room_holiday_inn_london.txt.data,The room was clean but tired as were the public areas that we saw .
453,room_holiday_inn_london.txt.data,"The bedroom, although recently upgraded with a new bed   had wall paper that was unstuck at the seams throughout the room and the rest of the furniture appeared the quality of a budget hotel brand ,  the TV was an outdated model ."
454,room_holiday_inn_london.txt.data,The room was quiet apart from the hum of the minibar .
455,room_holiday_inn_london.txt.data,The room was packed to capacity with queues at the food buffets .
456,room_holiday_inn_london.txt.data,The over zealous   staff cleared our unfinished drinks while we were collecting cooked food and movement around the room with plates was difficult in the crowded circumstances .
457,room_holiday_inn_london.txt.data,"Room was comfortable, very well lighted, and well maintained by housekeeping staff ."
458,room_holiday_inn_london.txt.data,"Only negative was that the room, fitted with twin beds, was small even for just two adults ."
459,room_holiday_inn_london.txt.data,The hotel was clean and the room was a decent size .
460,room_holiday_inn_london.txt.data,Paid for an executive room and it was not big enough for a family of 3 .
461,room_holiday_inn_london.txt.data,There was no room once sofa bed was down as we had to climb over it to get to toilet once our daughter was in bed .
462,room_holiday_inn_london.txt.data,Room and bathroom was very clean .
463,room_holiday_inn_london.txt.data,After many phone calls and visits to the front desk regarding not being able to connect with the internet I was finally told it was not working in our room and they knew that it wasn't when we checked in .
464,room_holiday_inn_london.txt.data,"But I really liked the hotel ,  the rooms were decently sized, there was a nice bank of lifts in the lobby, and again, the staff was friendly, which goes a long way when you've just got off a ten hour flight ."
465,room_holiday_inn_london.txt.data,Our room was spacious by London standards and had all the amenities we needed .
466,room_holiday_inn_london.txt.data,"Also, one of my colleagues wanted to leave his room key for his wife but the front desk staff wouldn't allow him to do so ."
467,room_holiday_inn_london.txt.data,Our room was smaller than expected .
468,room_holiday_inn_london.txt.data,"I have experience with the small size of some European hotels, but this hotel room was the smallest I have encountered ."
469,room_holiday_inn_london.txt.data,The price we paid for our rooms was reasonable .
470,room_holiday_inn_london.txt.data,The double room is small as in most of London and only one person can walk by the bed at a time .
471,room_holiday_inn_london.txt.data,There were a few marks and rips on wallpaper etc but overall room was in good shape and both room and bath were clean .
472,room_holiday_inn_london.txt.data,The rooms were small but adequate and the empty fridge was a great ammenity .
473,room_holiday_inn_london.txt.data,"The room was spotless with a nice selection of toiletries in the bathroom which were re, stocked each day, also the bottle of water, fresh orange and kit kat chunky left each day was a nice touch too ."
474,room_holiday_inn_london.txt.data,Bedrooms were fine for what was needed   and when a feather pillow was requested I was greeted with a friendly confirmation it was on its way .
475,room_holiday_inn_london.txt.data,Rooms were well insulated from outside noise .
476,room_holiday_inn_london.txt.data,"firm, comfortable beds  windows that open  adequate mirrors  clothes drying line across bathtub  sinks and showers drained properly  stopper in sink sealed, which was good because we did our own laundry  night shades overlapped the window and each other enough to keep light out  mini, bar refrigerator ran quietly  free newspapers daily in elevator waiting areas  in, room safe  American sized wash cloths  all lights worked  enough electrical outlets  enough hangers  central air conditioning which worked and ran quietly  adequate elevators  no toilet problems  shower curtains sealed water from leaking onto the floor  anti, slip surface on bathtub shower  exhaust system in bathroom removed condensation from shower  always enough hot water in shower ."
477,room_holiday_inn_london.txt.data,"Our room rate included two full breakfasts, free bottled water and Kitkat candy bars each day and was very competitive with the rates at other hotels we considered ."
478,room_holiday_inn_london.txt.data,"Not sure what the regular rate is for a room, but I personally would not pay more than $100 for this hotel ."
479,room_holiday_inn_london.txt.data,"In, room internet is outrageously expensive at 15 pounds   per day ."
480,room_holiday_inn_london.txt.data,"The room was clean,tidy a good size and extremly quiet ."
481,room_holiday_inn_london.txt.data,I made the reservation 2 moths ago requesting for 2 connecting rooms and was told could not guarantee connecting rooms until later .
482,room_holiday_inn_london.txt.data,"She called housekeeping, and the room was ready in 10 minutes !"
483,room_holiday_inn_london.txt.data,"The room was a perfect size, spotlessly clean, and well equipped   ."
484,room_holiday_inn_london.txt.data,"after returning from our dinner the staff had left a bottle of wine in the room and a card wishing us a happy anniversary, such a lovely touch !"
485,room_holiday_inn_london.txt.data,They currently appear to be renovating the rooms once this is one I am sure it will be even better !
486,room_holiday_inn_london.txt.data,"Had requested a double room, not available at time of booking and no notes in the reservation about this but we could have had a double if we had wanted to wait ."
487,room_holiday_inn_london.txt.data,The room was about what we expected from a Holiday Inn although we could have used a bottle or can opener given that there was no mini bar .
488,room_holiday_inn_london.txt.data,"We stayed at the beginning and end of our trip, and both times our double room was clean, comfortable, and a good size ."
489,room_holiday_inn_london.txt.data,"First was about a short que  , then about that he needed to go to the back room to check out if he could give me a double room instead of single and the thirth time that the printer was slow ."
490,room_holiday_inn_london.txt.data,"The room was ok, but wallpaper were detahced on few places ."
491,room_holiday_inn_london.txt.data,We were very pleased with our room which also had aircon as it was very hot in London at that time .
492,room_holiday_inn_london.txt.data,We had two rooms with an interconnecting door which was a perfect arrangement and the accessible room had plenty of room for the wheelchair with a big bathroom   .
493,room_holiday_inn_london.txt.data,"My room was good size for European standards, and had recently been overhauled and included hair dryer, fridge, and air conditioning ."
494,room_holiday_inn_london.txt.data,Getting to the rooms was slowed by construction crews working on other floors and a horrible elevator which requires your room key to operate .
495,room_holiday_inn_london.txt.data,"The lobby was big but the room was very small, I won't stay there any more ."
496,room_holiday_inn_london.txt.data,"If you upgraded to the next level room, the fridge was stocked ."
497,room_holiday_inn_london.txt.data,Had it not been for the hotel confirmation that I made a copy of they did not want to give us a room even though it was already paid for months in advance .
498,room_holiday_inn_london.txt.data,"My room was very clean, bed was comfy and always made by the time I arrived back each day ."
499,room_holiday_inn_london.txt.data,"Room size is fine as of European standard, it's clean and tidy ."
500,room_holiday_inn_london.txt.data,"ROOM and SERVICE ,  our room was obviously not one of the renovated ones ."
501,room_holiday_inn_london.txt.data,"Even though I requested a true king or queen bed, our room was a 2 twin that was hastily assembled into a king which meant that one of us was always falling into the gap between the beds ."
502,room_holiday_inn_london.txt.data,The beds were not very comfortable and the door to the bathroom was a sliding door that did not lock .
503,room_holiday_inn_london.txt.data,",  Decor in room was a bit dated ."
504,room_holiday_inn_london.txt.data,",  Room was smaller than I thought it was going to be ."
505,room_holiday_inn_london.txt.data,"A C either ineffective or not turned on but was just Spring, so room was comfortable cool with window opened for fresh air ."
506,room_holiday_inn_london.txt.data,"The room was very reasonably priced, but very small ."
507,room_holiday_inn_london.txt.data,"The beds were comfortable, but the bathroom was tiny as well ."
508,room_holiday_inn_london.txt.data,The hotel is huge and our room was on the large side for London .
509,room_holiday_inn_london.txt.data,It was a good quality room although the bed was and pillows were very firm .
510,room_holiday_inn_london.txt.data,They changed our room for the rest of our stay but the room was not as nice and had a smaller folding bed   .
511,room_holiday_inn_london.txt.data,What we got was a room where the hotel wall was on the left side and a roof under our window with full of cabbage .
512,room_holiday_inn_london.txt.data,"Room wasn't that big but looks like brand new, bed was very comfy   ."
